Fruta,Espacio,Imagen_ID,Area,Tiempo_ms,FPS,CPU_%
Amarillo,YCbCr,48,285373,0.7545000007667113,1325.3810457041952,34.4
Amarillo,LAB,48,194967,0.7795999990776181,1282.7090830979319,43.2
Rojo,RGB,49,221151,1.0694000011426397,935.1037955222679,34.1
Rojo,HSV,49,23406,1.980500001081964,504.9229989667718,26.9
Rojo,YCbCr,49,284436,1.1503999994602054,869.2628654982818,27.0
Rojo,LAB,49,180749,0.9279000005335547,1077.7023379943819,31.4
Verde,RGB,49,33297,0.6998999997449573,1428.7755398834101,48.9
Verde,HSV,49,237982,1.4009999977133702,713.7758755404291,24.2
Verde,YCbCr,49,49240,0.9904999969876371,1009.5911186686066,32.4
Verde,LAB,49,78593,0.8133999981509987,1229.4074284155101,38.6
Naranja,RGB,49,286679,1.1677000002237037,856.3843451301051,42.1
Naranja,HSV,49,32485,1.6627000004518777,601.4314065846073,73.7
Naranja,YCbCr,49,16093,1.5693999994255137,637.1861860367368,37.4
Naranja,LAB,49,281484,1.5845000016270205,631.1139154137991,34.9
Amarillo,RGB,49,221151,0.8875000021362212,1126.760560668158,38.1
Amarillo,HSV,49,23406,1.143099998444086,874.8141031940648,34.7
Amarillo,YCbCr,49,284436,1.646600001549814,607.3120363529572,36.4
Amarillo,LAB,49,180749,1.190799997857539,839.7715836405592,32.5
Rojo,RGB,50,172553,2.474900000379421,404.05672950288596,37.6
Rojo,HSV,50,183735,0.8692000010341872,1150.483201576375,33.2
Rojo,YCbCr,50,271015,0.9305000021413434,1074.6910238567625,34.1
Rojo,LAB,50,144806,1.1027000000467524,906.8649677678443,43.6
Verde,RGB,50,58722,0.7980000009411015,1253.1328306023495,41.9
Verde,HSV,50,84714,1.9207000004826114,520.6435152541945,43.6
Verde,YCbCr,50,91379,1.3158000001567416,759.9939199581071,34.8
Verde,LAB,50,120988,1.0567000026640017,946.3423842897155,33.3
Naranja,RGB,50,290021,0.7410999969579279,1349.3455729386135,35.2
Naranja,HSV,50,34230,0.9057999996002764,1103.9964676984914,35.2
Naranja,YCbCr,50,14381,8.503199998813216,117.60278485035859,51.6
Naranja,LAB,50,266388,5.35650000165333,186.68906929736605,87.7
Amarillo,RGB,50,172553,1.4100999978836626,709.1695635067315,96.2
Amarillo,HSV,50,183735,1.6816999996080995,594.6363799922925,100.0
Amarillo,YCbCr,50,271015,3.866600000037579,258.62514870694696,97.5
Amarillo,LAB,50,144806,1.7761000017344486,563.0313602969715,93.5
Rojo,RGB,51,255269,2.4660999988554977,405.4985606682998,96.3
Rojo,HSV,51,5639,1.6335000000253785,612.1824303547374,89.6
Rojo,YCbCr,51,289651,1.2370999975246377,808.3420919900893,42.5
Rojo,LAB,51,227876,0.9886000007099938,1011.5314579019007,27.4
Verde,RGB,51,30787,0.7220999978017062,1384.8497480187045,44.4
Verde,HSV,51,253857,1.172799999039853,852.660300834481,41.3
Verde,YCbCr,51,22830,1.568399999086978,637.5924512765467,35.0
Verde,LAB,51,46623,1.0709000016504433,933.7940036033485,57.1
Naranja,RGB,51,252476,0.9014000024762936,1109.385397440466,31.5
Naranja,HSV,51,33380,1.4680999993288424,681.1525103583957,26.2
Naranja,YCbCr,51,18252,0.858300001709722,1165.0937877292479,41.3
Naranja,LAB,51,262667,1.224499999807449,816.6598612962423,25.4
Amarillo,RGB,51,255269,1.5960999990056735,626.5271603426932,35.8
Amarillo,HSV,51,5639,1.198999998450745,834.0283580418037,29.7
Amarillo,YCbCr,51,289651,1.3838000013493001,722.6477807666796,23.7
Amarillo,LAB,51,227876,1.722700002574129,580.484122891832,25.0
Rojo,RGB,52,262349,0.8689999995112885,1150.747986838186,46.3
Rojo,HSV,52,7127,0.9702999996079598,1030.609090388581,32.9
Rojo,YCbCr,52,290091,1.538500000606291,649.9837501500947,34.9
Rojo,LAB,52,237155,0.7748999996692874,1290.4890959179004,43.2
Verde,RGB,52,30506,1.1802000008174218,847.3140139869404,37.6
Verde,HSV,52,252075,1.2281000017537735,814.2659380929582,29.4
Verde,YCbCr,52,20623,0.7914000016171485,1263.5835202888525,33.1
Verde,LAB,52,38147,2.120900000591064,471.4979488525223,32.2
Naranja,RGB,52,251501,2.196699999331031,455.22829712957326,32.5
Naranja,HSV,52,33310,1.1889999987033661,841.0428941047306,52.3
Naranja,YCbCr,52,18731,1.2297000030230265,813.2064711243843,25.8
Naranja,LAB,52,259701,0.835999999253545,1196.1722498718766,39.4
Amarillo,RGB,52,262349,0.881299998582108,1134.6873954486148,31.0
Amarillo,HSV,52,7127,1.491900002292823,670.286211182487,46.2
Amarillo,YCbCr,52,290091,1.8662000002223067,535.8482477123981,52.4
Amarillo,LAB,52,237155,0.8985999993456062,1112.842199786598,63.7
Rojo,RGB,53,260914,2.1805999967909884,458.5893797448494,53.3
Rojo,HSV,53,5928,2.180600000428967,458.5893789797671,59.6
Rojo,YCbCr,53,290537,1.8331999999645632,545.4942177718365,58.8
Rojo,LAB,53,235419,1.012199998513097,987.9470474896083,47.0
Verde,RGB,53,30709,1.026600002660416,974.0892240488188,33.7
Verde,HSV,53,256114,0.7502000007661991,1332.9778712059099,35.7
Verde,YCbCr,53,21411,1.1203000030945987,892.6180462712714,34.2
Verde,LAB,53,38604,1.6297000001941342,613.609866773564,31.2
Naranja,RGB,53,252733,0.9903000027406961,1009.7950088179933,26.2
Naranja,HSV,53,33023,0.8491999979014508,1177.5789006961932,36.4
Naranja,YCbCr,53,17922,1.217299999552779,821.4901834941163,52.4
Naranja,LAB,53,266358,2.537200001825113,394.1352669401934,56.5
Amarillo,RGB,53,260914,0.9032000016304664,1107.174488701051,34.4
Amarillo,HSV,53,5928,0.8712999988347292,1147.710319450698,31.6
Amarillo,YCbCr,53,290537,0.8932999990065582,1119.444756646259,28.3
Amarillo,LAB,53,235419,1.8030999999609776,554.6004104163063,26.2
Rojo,RGB,54,236780,1.1803000015788712,847.242225419227,27.5
Rojo,HSV,54,5088,3.59530000059749,278.1409061368491,37.3
Rojo,YCbCr,54,289600,1.3345000006665941,749.344323342444,35.0
Rojo,LAB,54,190167,0.9824999979173299,1017.8117069921283,38.8
Verde,RGB,54,31178,0.7985000011103693,1252.348151044998,26.0
Verde,HSV,54,258131,0.9245000001101289,1081.665765149678,37.3
Verde,YCbCr,54,29243,0.9669999999459833,1034.1261634497002,29.1
Verde,LAB,54,65866,0.7185000031313393,1391.788442090241,33.8
Naranja,RGB,54,271438,1.1989000013272744,834.0979221727611,36.0
Naranja,HSV,54,32754,1.6081000030681025,621.8518736969683,42.1
Naranja,YCbCr,54,16594,1.7168999984278344,582.4451050822413,24.2
Naranja,LAB,54,281708,0.8224999983212911,1215.805473606059,29.2
Amarillo,RGB,54,236780,0.82730000212905,1208.7513567345677,32.4
Amarillo,HSV,54,5088,1.5364999999292195,650.8298080351879,53.8
Amarillo,YCbCr,54,289600,2.789499998471001,358.48718427966537,36.8
Amarillo,LAB,54,190167,1.5131000000110362,660.8948516242854,47.4
Rojo,RGB,55,243314,1.245399998879293,802.9548746586455,31.1
Rojo,HSV,55,8274,1.3703000004170462,729.7672040397382,31.7
Rojo,YCbCr,55,289865,1.0603000009723473,943.129302162549,28.7
Rojo,LAB,55,202937,1.2239000025147106,817.0602156592287,52.7
Verde,RGB,55,31204,1.4567999969585799,686.4360255956483,46.8
Verde,HSV,55,251008,1.250199999049073,799.8720210851222,38.7
Verde,YCbCr,55,25016,0.8319999978994019,1201.923079957641,37.4
Verde,LAB,55,58752,1.0837000008905306,922.7646019915566,40.7
Naranja,RGB,55,276101,0.7952000014483929,1257.545269339261,38.0
Naranja,HSV,55,33336,1.0946000002149958,913.575735249027,42.4
Naranja,YCbCr,55,17326,1.3665999977092724,731.7430130808019,30.8
Naranja,LAB,55,278924,1.6848999985086266,593.5070335836789,38.3
Amarillo,RGB,55,243314,1.2258999995538034,815.7272211142628,43.8
Amarillo,HSV,55,8274,1.7998000002990011,555.6172907177852,50.8
Amarillo,YCbCr,55,289865,1.1064999998779967,903.750564943751,63.5
Amarillo,LAB,55,202937,1.1158999986946583,896.1376477908109,25.8
Rojo,RGB,56,251750,1.2801000011677388,781.1889688991292,42.4
Rojo,HSV,56,5408,1.249099997949088,800.5764163332894,31.1
Rojo,YCbCr,56,289966,0.779100002546329,1283.5322766419001,28.3
Rojo,LAB,56,219371,1.1649999978544656,858.3691002932708,38.6
Verde,RGB,56,31088,0.8553000006941147,1169.180403587577,39.1
Verde,HSV,56,257434,0.7745000002614688,1291.1555838120116,29.0
Verde,YCbCr,56,23719,0.9968999984266702,1003.1096414667693,32.5
Verde,LAB,56,48829,0.8859000008669682,1128.7955740166724,28.6
Naranja,RGB,56,262911,1.2432000003173016,804.3758041705038,31.6
Naranja,HSV,56,31817,1.3682999997399747,730.8338815976286,36.4
Naranja,YCbCr,56,15940,1.1465000025054906,872.2197974833507,35.8
Naranja,LAB,56,268931,1.1634000002231915,859.5495958467903,37.4
Amarillo,RGB,56,251750,0.9176999992632773,1089.680724422788,24.9
Amarillo,HSV,56,5408,1.138899999205023,878.0402148547034,28.0
Amarillo,YCbCr,56,289966,2.5410999987798277,393.5303610563043,32.3
Amarillo,LAB,56,219371,3.282099998614285,304.6829774906931,62.4
Rojo,RGB,57,231478,1.4440999984799419,692.4728211706938,58.5
Rojo,HSV,57,4531,1.3039000004937407,766.9299790024814,61.2
Rojo,YCbCr,57,289709,1.2757999975292478,783.8219171787347,63.4
Rojo,LAB,57,181561,0.8105000015348196,1233.8062900756693,50.9
Verde,RGB,57,31273,1.2079000007361174,827.883102401342,50.6
Verde,HSV,57,259557,1.3939000018581282,717.4115780665452,46.2
Verde,YCbCr,57,27078,1.3811999997415114,724.0081090263161,52.9
Verde,LAB,57,65830,1.4707999980601016,679.9020949952005,44.7
Naranja,RGB,57,275603,1.3343999999051448,749.4004796695777,53.2
Naranja,HSV,57,32846,1.1941999982809648,837.3806744594598,27.5
Naranja,YCbCr,57,16757,1.3734999993175734,728.0669825241007,30.0
Naranja,LAB,57,283769,1.077200002328027,928.3327124385595,30.7
Amarillo,RGB,57,231478,1.2906000010843854,774.8334101656454,46.9
Amarillo,HSV,57,4531,1.9549999997252598,511.508951478533,64.6
Amarillo,YCbCr,57,289709,1.2900000001536682,775.1937983572693,62.1
Amarillo,LAB,57,181561,1.1207000025024172,892.2994537049117,53.3
Rojo,RGB,58,228631,1.4803000012761913,675.5387415644689,28.7
Rojo,HSV,58,5459,0.9303999977419153,1074.8065374322916,58.1
Rojo,YCbCr,58,290037,1.0677999998733867,936.5049635873515,23.7
Rojo,LAB,58,176503,0.8396000011998694,1191.0433522759688,34.0
Verde,RGB,58,31333,0.7293000016943552,1371.1778385804714,29.2
Verde,HSV,58,257784,1.1961999989580363,835.9806059781487,34.1
Verde,YCbCr,58,27345,0.7796999998390675,1282.5445686884739,30.6
Verde,LAB,58,71481,0.8069999967119657,1239.157378035182,37.8
Naranja,RGB,58,279377,1.1154999992868397,896.4589875744679,30.2
Naranja,HSV,58,32885,1.6799000004539266,595.2735280253524,44.1
Naranja,YCbCr,58,16887,0.8702999984961934,1149.0290724209094,46.7
Naranja,LAB,58,284069,2.0137999999860767,496.57364187452276,29.4
Amarillo,RGB,58,228631,0.9792999990168028,1021.1375482528128,37.0
Amarillo,HSV,58,5459,1.1293000025034416,885.504292732836,24.3
Amarillo,YCbCr,58,290037,0.9802999993553385,1020.0958896843991,36.6
Amarillo,LAB,58,176503,1.1873000003106426,842.2471150832663,33.5
Rojo,RGB,59,226061,1.5407000028062612,649.05562288478,31.1
Rojo,HSV,59,4937,0.7086000005074311,1411.233416996749,28.8
Rojo,YCbCr,59,289662,0.9931999993568752,1006.8465572367378,34.8
Rojo,LAB,59,175048,1.309300001594238,763.7668974126433,55.6
Verde,RGB,59,31302,0.9633000008761883,1038.0982031458846,37.3
Verde,HSV,59,261008,1.3054000010015443,766.0487201108996,22.7
Verde,YCbCr,59,27445,1.7417999988538213,574.118728130694,45.5
Verde,LAB,59,69589,1.1469999990367796,871.8395822491487,51.4
Naranja,RGB,59,272773,0.7561999991594348,1322.4014825595937,45.5
Naranja,HSV,59,32530,0.8615000006102491,1160.7661048074795,31.5
Naranja,YCbCr,59,16565,1.2128000016673468,824.5382574416299,27.6
Naranja,LAB,59,284775,0.8469000022159889,1180.7769481443042,33.5
Amarillo,RGB,59,226061,0.9997999986808281,1000.2000413277013,34.1
Amarillo,HSV,59,4937,1.1383999990357552,878.4258616013858,20.8
Amarillo,YCbCr,59,289662,1.1039999990316574,905.7971022437699,35.6
Amarillo,LAB,59,175048,0.9264000000257511,1079.4473229406337,29.1
Rojo,RGB,60,261970,1.0921000030066352,915.6670609348257,35.5
Rojo,HSV,60,6856,0.8497999988321681,1176.747471610077,34.8
Rojo,YCbCr,60,289922,1.0285000025760382,972.2897399079674,35.1
Rojo,LAB,60,231755,1.7361999998684041,575.970510353528,38.3
Verde,RGB,60,30925,0.6581000016012695,1519.5259042194646,32.0
Verde,HSV,60,253159,1.2492999994719867,800.4482513588789,48.3
Verde,YCbCr,60,20597,1.2728000001516193,785.669390226962,27.6
Verde,LAB,60,37790,0.9600999983376823,1041.5581728272061,31.4
Naranja,RGB,60,257193,1.1076000009779818,902.8530147318762,46.7
Naranja,HSV,60,33474,1.4508999993267935,689.2273764311753,42.4
Naranja,YCbCr,60,18436,0.8964000007836148,1115.5734037548195,31.1
Naranja,LAB,60,266795,1.0392000003776047,962.2786755548874,48.2
Amarillo,RGB,60,261970,0.7067000005918089,1415.0275918530833,31.7
Amarillo,HSV,60,6856,1.8630000013217796,536.7686523298498,39.6
Amarillo,YCbCr,60,289922,0.9064000005309936,1103.2656657261398,37.5
Amarillo,LAB,60,231755,1.1621000012382865,860.5111427023842,39.3
Rojo,RGB,61,272995,1.264499998796964,790.8264143546007,30.2
Rojo,HSV,61,7608,1.0701999999582767,934.4047841889239,41.5
Rojo,YCbCr,61,289741,1.491600000008475,670.4210243995161,68.8
Rojo,LAB,61,245326,1.2674999998125713,788.9546352251461,58.0
Verde,RGB,61,30481,0.9291999995184597,1076.1945765370547,52.7
Verde,HSV,61,252849,1.0397000005468726,961.8159079292192,59.3
Verde,YCbCr,61,19477,3.209700000297744,311.55559706740075,84.3
Verde,LAB,61,30433,0.7785999987390824,1284.3565394547493,54.3
Naranja,RGB,61,243429,0.7310000000870787,1367.9890559245928,43.0
Naranja,HSV,61,33145,1.4671000026282854,681.6167938167245,32.5
Naranja,YCbCr,61,19362,1.1051000001316424,904.8954844637384,39.1
Naranja,LAB,61,253874,2.644199998030672,378.1862191758463,33.3
Amarillo,RGB,61,272995,0.866999998834217,1153.4025390364673,25.9
Amarillo,HSV,61,7608,1.253899998118868,797.5117644949556,22.5
Amarillo,YCbCr,61,289741,0.9919999974954408,1008.0645186741505,30.5
Amarillo,LAB,61,245326,1.0704000014811754,934.2301930271311,32.9
Rojo,RGB,62,262200,1.255800001672469,796.3051430707153,49.7
Rojo,HSV,62,5846,1.560199998493772,640.9434694048243,48.8
Rojo,YCbCr,62,289671,0.9643999983381946,1036.9141452956756,25.0
Rojo,LAB,62,236085,1.150600000983104,869.1117670307428,38.0
Verde,RGB,62,30647,0.8087000023806468,1236.552488013114,44.9
Verde,HSV,62,255251,1.0757000018202234,929.6272179119371,32.2
Verde,YCbCr,62,20920,1.006700000289129,993.3445909534073,32.9
Verde,LAB,62,39126,0.7407999983115587,1349.8920117160008,35.3
Naranja,RGB,62,239619,0.8980999991763383,1113.461753609972,30.3
Naranja,HSV,62,33415,0.8874999984982423,1126.7605652868972,34.8
Naranja,YCbCr,62,19498,0.7736000006843824,1292.657703096339,26.3
Naranja,LAB,62,253235,1.3995000008435454,714.5409070362646,41.2
Amarillo,RGB,62,262200,1.0438999997859355,957.9461636220541,29.9
Amarillo,HSV,62,5846,1.2614000006578863,792.7699377504737,35.8
Amarillo,YCbCr,62,289671,0.7658000031369738,1305.8239695790865,40.2
Amarillo,LAB,62,236085,1.1002999999618623,908.8430428380088,34.6
Rojo,RGB,63,262230,1.1020999991160352,907.3586796135315,41.1
Rojo,HSV,63,5749,0.8350999996764585,1197.4613823343652,32.5
Rojo,YCbCr,63,289791,1.3347999993129633,749.1759068884562,40.0
Rojo,LAB,63,236699,0.9632000001147389,1038.2059799427714,36.2
Verde,RGB,63,30564,0.6845999996585306,1460.7069829079562,39.6
Verde,HSV,63,255515,1.0152999966521747,984.930565643037,29.4
Verde,YCbCr,63,20269,1.0290999998687766,971.722864762912,54.4
Verde,LAB,63,37756,0.7390999999188352,1352.9968882557375,28.0
Naranja,RGB,63,244820,0.690799999574665,1447.5969898895682,28.1
Naranja,HSV,63,33457,1.3155000015103724,760.1672359193192,28.3
Naranja,YCbCr,63,19641,1.1029999986931216,906.6183147641341,24.8
Naranja,LAB,63,257759,0.7869000000937376,1270.8095055037202,22.4
Amarillo,RGB,63,262230,0.7922000004327856,1262.3074974169294,34.2
Amarillo,HSV,63,5749,1.326499997958308,753.8635518576382,26.0
Amarillo,YCbCr,63,289791,2.1438000003399793,466.46142356629014,32.9
Amarillo,LAB,63,236699,0.6571000012627337,1521.8383778394816,33.8
Rojo,RGB,64,269958,1.412100002198713,708.165143008957,34.2
Rojo,HSV,64,7393,1.0359999978390988,965.2509672642973,34.8
Rojo,YCbCr,64,290143,1.3393000008363742,746.6587018408974,31.8
Rojo,LAB,64,244230,1.2148999994678888,823.1130137772554,37.7
Verde,RGB,64,30455,0.7469999982276931,1338.6880888521634,31.4
Verde,HSV,64,254200,0.720199997886084,1388.5031976328507,29.9
Verde,YCbCr,64,20509,1.0136999990209006,986.4851543512549,29.0
Verde,LAB,64,35712,1.033699998515658,967.3986663789788,30.4
Naranja,RGB,64,243937,1.8335999993723817,545.3752183367624,51.5
Naranja,HSV,64,32874,1.1981999996351078,834.5852114042177,30.7
Naranja,YCbCr,64,18536,1.8297999995411374,546.5078151988042,27.3
Naranja,LAB,64,257894,0.6672000017715618,1498.8009552529697,26.3
Amarillo,RGB,64,269958,0.8933999997680075,1119.3194540627644,28.2
Amarillo,HSV,64,7393,1.686100000370061,593.0846330469857,29.1
Amarillo,YCbCr,64,290143,1.7417999988538213,574.118728130694,26.1
Amarillo,LAB,64,244230,0.6790999977965839,1472.5371863416465,29.8
Rojo,RGB,65,265798,0.8780999996815808,1138.8224579918267,35.2
Rojo,HSV,65,5203,1.027599999360973,973.141300721938,28.4
Rojo,YCbCr,65,290124,1.1444000010669697,873.8203417228767,38.6
Rojo,LAB,65,239678,1.170200001070043,854.5547761797894,34.4
Verde,RGB,65,30660,0.9814000004553236,1018.9525163399703,35.2
Verde,HSV,65,257534,0.9927999999490567,1007.25221600656,25.0
Verde,YCbCr,65,20434,0.9165999981632922,1090.9884377087355,26.7
Verde,LAB,65,35996,1.9860000029439107,503.5246719625722,25.7
Naranja,RGB,65,234362,1.2042000016663224,830.4268382463388,27.4
Naranja,HSV,65,33060,0.8631999990029726,1158.4800754808114,37.7
Naranja,YCbCr,65,19178,1.3575999983004294,736.5939903151838,52.9
Naranja,LAB,65,256484,1.0273000007146038,973.4254836020505,34.1
Amarillo,RGB,65,265798,0.9496000020590145,1053.0749766551214,23.7
Amarillo,HSV,65,5203,1.4579999988200143,685.8710567965144,28.8
Amarillo,YCbCr,65,290124,0.8291000012832228,1206.1271239323003,30.7
Amarillo,LAB,65,239678,0.9246000008715782,1081.5487768303544,30.3
Rojo,RGB,66,245992,0.8125000022118911,1230.7692274186738,35.8
Rojo,HSV,66,5367,1.115600000048289,896.3786302946528,30.3
Rojo,YCbCr,66,289823,0.9601999990991317,1041.449698956685,37.5
Rojo,LAB,66,207431,0.808699998742668,1236.5524935758094,32.9
Verde,RGB,66,31220,0.7552000024588779,1324.1525380615342,34.3
Verde,HSV,66,257591,1.0230000007140916,977.5171058670218,28.8
Verde,YCbCr,66,24203,0.8605000002717134,1162.1150490229377,30.5
Verde,LAB,66,53649,0.7403000017802697,1350.803724969884,34.4
Naranja,RGB,66,272276,1.158000002760673,863.5578563177886,30.4
Naranja,HSV,66,33035,0.8708000023034401,1148.3693125342215,31.7
Naranja,YCbCr,66,16798,2.04200000007404,489.7159647226941,35.3
Naranja,LAB,66,282224,1.0029000004578847,997.1083852262831,30.2
Amarillo,RGB,66,245992,1.6064000010374002,622.5099597573507,53.9
Amarillo,HSV,66,5367,0.956600000790786,1045.3690143982196,34.4
Amarillo,YCbCr,66,289823,1.7736000008881092,563.8249884411715,32.7
Amarillo,LAB,66,207431,0.7607000006828457,1314.578676353813,29.9
Rojo,RGB,67,254003,0.9973999985959381,1002.6067790332083,34.5
Rojo,HSV,67,4235,1.3021000013395678,767.9901689357384,28.7
Rojo,YCbCr,67,290248,0.7898000003478955,1266.1433268669466,29.4
Rojo,LAB,67,229265,0.7366999998339452,1357.4046426298405,31.4
Verde,RGB,67,30424,0.9829000009631272,1017.3974962052262,44.1
Verde,HSV,67,259683,0.8503000026394147,1176.0555061694718,42.3
Verde,YCbCr,67,19832,1.4852999993308913,673.264660641276,28.0
Verde,LAB,67,35371,1.4754000003449619,677.7822961679483,35.8
Naranja,RGB,67,222678,1.1279999998805579,886.5248227889082,43.2
Naranja,HSV,67,32706,1.2757000004057772,783.8833579069671,42.0
Naranja,YCbCr,67,18398,0.8173000023816712,1223.5409238785364,36.7
Naranja,LAB,67,258779,1.1343000005581416,881.6009869593069,27.3
Amarillo,RGB,67,254003,1.6499000012117904,606.0973387875248,41.4
Amarillo,HSV,67,4235,1.7579999985173345,568.8282143591479,42.8
Amarillo,YCbCr,67,290248,1.4212999994924758,703.5812287040628,50.0
Amarillo,LAB,67,229265,0.8019999986572657,1246.8827951050278,31.9
Rojo,RGB,68,252791,1.6335000000253785,612.1824303547374,46.5
Rojo,HSV,68,9116,0.9000999998534098,1110.98766821782,33.5
Rojo,YCbCr,68,290085,1.1143000010633841,897.4243911385562,31.6
Rojo,LAB,68,223717,0.835999999253545,1196.1722498718766,41.5
Verde,RGB,68,31017,1.0832999978447333,923.1053281542861,35.8
Verde,HSV,68,249825,2.026900001510512,493.36425045871397,34.5
Verde,YCbCr,68,23888,1.4486000000033528,690.3216899058991,33.5
Verde,LAB,68,47978,1.7021999992721248,587.4750325623361,33.5
Naranja,RGB,68,266882,1.2638000007427763,791.2644401109887,53.8
Naranja,HSV,68,33339,0.7640000003448222,1308.900522969453,42.6
Naranja,YCbCr,68,17696,1.4181999977154192,705.1191662747862,39.5
Naranja,LAB,68,272310,1.824700000724988,548.0352932551548,50.9
Amarillo,RGB,68,252791,0.6967999979679007,1435.1320363322773,45.7
Amarillo,HSV,68,9116,1.0624000024108682,941.265058104983,43.3
Amarillo,YCbCr,68,290085,1.4396000005945098,694.6373989907136,44.7
Amarillo,LAB,68,223717,1.462699998228345,683.6671916395859,58.0
Rojo,RGB,69,263627,1.3216000006650575,756.6585952608797,52.4
Rojo,HSV,69,7816,1.130399999965448,884.6426044148675,41.6
Rojo,YCbCr,69,289165,1.1090000007243361,901.7132545959031,45.3
Rojo,LAB,69,243499,1.8944000003102701,527.8716215351653,39.5
Verde,RGB,69,30621,1.1778999978560023,848.9685048138098,29.2
Verde,HSV,69,251295,1.0029000004578847,997.1083852262831,34.3
Verde,YCbCr,69,19711,0.9138999994320329,1094.2116212074363,30.3
Verde,LAB,69,33525,0.845300000946736,1183.0119470957056,30.9
Naranja,RGB,69,238914,1.594099998328602,627.3132181472242,25.6
Naranja,HSV,69,33599,1.0289999991073273,971.8172991909764,28.1
Naranja,YCbCr,69,19441,1.1439999980211724,874.1258756378885,37.5
Naranja,LAB,69,249900,0.8505000005243346,1175.7789528318617,33.1
Amarillo,RGB,69,263627,2.242599999590311,445.91099624662655,29.8
Amarillo,HSV,69,7816,1.0771000015665777,928.4189012585272,29.8
Amarillo,YCbCr,69,289165,0.9112999978242442,1097.33348226438,21.9
Amarillo,LAB,69,243499,1.8071000013151206,553.3728068575331,34.8
Rojo,RGB,70,238231,0.7707000004302245,1297.521732764726,37.9
Rojo,HSV,70,3614,1.5552999975625426,642.9627734631225,38.8
Rojo,YCbCr,70,289153,0.8349999989150092,1197.6047919753175,35.3
Rojo,LAB,70,190667,0.7280999998329207,1373.4377149148097,31.2
Verde,RGB,70,31454,1.0701999999582767,934.4047841889239,36.0
Verde,HSV,70,261495,1.037699999869801,963.6696541635046,27.1
Verde,YCbCr,70,25517,2.0554999973683152,486.4996357481458,29.6
Verde,LAB,70,56917,1.135500002419576,880.6693067980217,37.2
Naranja,RGB,70,271287,1.1123000003863126,899.0380289963952,31.4
Naranja,HSV,70,33128,0.6989000030444004,1430.819853547019,32.1
Naranja,YCbCr,70,16280,1.0758999997051433,929.4544105158991,26.5
Naranja,LAB,70,285476,0.860700001794612,1161.8450074531647,31.9
Amarillo,RGB,70,238231,0.7236999990709592,1381.7880354894812,31.8
Amarillo,HSV,70,3614,1.2745999993057922,784.5598623447729,32.6
Amarillo,YCbCr,70,289153,0.7489000017812941,1335.2917580737783,31.4
Amarillo,LAB,70,190667,1.6393000005336944,610.0164702461036,30.2
Rojo,RGB,71,267882,1.354100000753533,738.4978948700373,35.8
Rojo,HSV,71,6521,1.1529000003065448,867.3779163276172,26.6
Rojo,YCbCr,71,289283,2.5169000000460073,397.31415629612644,30.7
Rojo,LAB,71,248301,1.0212000015599187,979.2401081790688,51.8
Verde,RGB,71,30540,1.0328000025765505,968.2416707061159,25.1
Verde,HSV,71,253080,0.8276000007754192,1208.313193647959,26.5
Verde,YCbCr,71,19089,0.8859999979904387,1128.6681741175257,28.8
Verde,LAB,71,29204,1.1416000015742611,875.9635587079578,32.9
Naranja,RGB,71,224468,0.9650000029068906,1036.2694269302365,26.6
Naranja,HSV,71,33520,0.8226999998441897,1215.5099066359412,32.5
Naranja,YCbCr,71,19689,1.3719000016862992,728.9161008607256,39.9
Naranja,LAB,71,239459,1.6713999975763727,598.3008265227104,26.1
Amarillo,RGB,71,267882,1.1790999997174367,848.1044866759759,37.6
Amarillo,HSV,71,6521,1.1010999987774994,908.1827273728579,27.8
Amarillo,YCbCr,71,289283,1.2907999989693053,774.7133566768616,30.4
Amarillo,LAB,71,248301,1.1937000017496757,837.7314220777764,24.3
Rojo,RGB,72,239066,0.708799998392351,1410.8352176469073,27.8
Rojo,HSV,72,4285,1.3054999981250148,765.9900432295825,24.2
Rojo,YCbCr,72,289067,1.0934999991150107,914.4947423953525,23.7
Rojo,LAB,72,197183,1.0784000005514827,927.2997027898834,29.8
Verde,RGB,72,31255,2.1200000010139775,471.6981129819381,36.8
Verde,HSV,72,259070,1.7266000031668227,579.1729399779115,48.0
Verde,YCbCr,72,26511,1.1914999995497055,839.278221047354,30.2
Verde,LAB,72,62879,1.3089000021864194,764.0003043239169,32.9
Naranja,RGB,72,269586,1.5749000012874603,634.9609493825087,34.2
Naranja,HSV,72,33215,1.2146000008215196,823.3163175725584,33.7
Naranja,YCbCr,72,16880,1.0546000012254808,948.2268147524808,36.2
Naranja,LAB,72,282924,1.6376999992644414,610.6124445558656,31.1
Amarillo,RGB,72,239066,0.8798999988357536,1136.4927847745853,26.1
Amarillo,HSV,72,4285,1.2736999997287057,785.1142342882915,22.0
Amarillo,YCbCr,72,289067,1.3471000020217616,742.3353860137887,28.0
Amarillo,LAB,72,197183,0.6713000002491754,1489.6469531190476,28.8
Rojo,RGB,73,234471,1.1578000012377743,863.7070296518618,32.1
Rojo,HSV,73,8058,1.4940999972168356,669.299244938605,39.9
Rojo,YCbCr,73,288745,0.8955000012065284,1116.6945825267182,36.3
Rojo,LAB,73,180330,0.8212000029743649,1217.730146587952,27.6
Verde,RGB,73,31198,1.0341000015614554,967.024464258809,39.1
Verde,HSV,73,256837,1.2682000015047379,788.5191600800231,25.4
Verde,YCbCr,73,23889,1.2289999976928812,813.6696516494976,30.2
